race_id,race_url,place,tsTeam,tsTeam_url,point,wind,heat
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,24,Hilltop (SD),https://ca.milesplit.com/teams/17128-hilltop-sd,764,129+145+151+169+170  (179),2:57 1-5 Split | 21:26 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,25,O'Farrell Community (SD),https://ca.milesplit.com/teams/39368-ofarrell-community-sd,771,134+144+162+165+166  (173+174),2:21 1-5 Split | 21:31 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,26,Santa Fe Christian (SD),https://ca.milesplit.com/teams/17662-santa-fe-christian-sd,789,147+158+159+161+164  (168+171),1:31 1-5 Split | 21:26 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,27,Castle Park (SD),https://ca.milesplit.com/teams/16838-castle-park-sd,808,127+150+176+177+178,4:57 1-5 Split | 22:51 Avg
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,1,Bear Creek (SJ),https://ca.milesplit.com/teams/16724-bear-creek-sj,38,2+5+6+12+13  (14+15),2:11 1-5 Split | 18:13 Avg
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,2,Stagg (SJ),https://ca.milesplit.com/teams/17755-stagg-sj,61,3+8+11+16+23  (31+32),3:02 1-5 Split | 18:44 Avg
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,3,Franklin (SJ),https://ca.milesplit.com/teams/17035-franklin-sj,66,1+7+18+19+21  (24+33),2:59 1-5 Split | 18:42 Avg
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,4,McNair (SJ),https://ca.milesplit.com/teams/17324-mcnair-sj,78,9+10+17+20+22  (26+27),1:32 1-5 Split | 19:11 Avg
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,5,Chavez (Cesar) (SJ),https://ca.milesplit.com/teams/16132-chavez-cesar-sj,116,4+25+28+29+30  (34+35),3:23 1-5 Split | 20:45 Avg
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,1,Bear Creek (SJ),https://ca.milesplit.com/teams/16724-bear-creek-sj,26,2+3+6+7+8  (9+14),1:47 1-5 Split | 23:17 Avg
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,2,McNair (SJ),https://ca.milesplit.com/teams/17324-mcnair-sj,42,1+4+10+11+16  (18),8:23 1-5 Split | 25:14 Avg
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,3,Edison (SJ),https://ca.milesplit.com/teams/16969-edison-sj,62,5+12+13+15+17,7:55 1-5 Split | 27:03 Avg
